taxi_type,vendor_id,pickup_datetime,dropoff_datetime,store_and_fwd_flag,rate_code_id,pickup_location_id,dropoff_location_id,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,passenger_count,trip_distance,fare_amount,extra,mta_tax,tip_amount,tolls_amount,ehail_fee,improvement_surcharge,total_amount,payment_type,trip_type,pickup_day,pickup_hour,pickup_minute,pickup_second,pickup_date,dropoff_year,dropoff_month,dropoff_day,dropoff_hour,dropoff_minute,dropoff_second,dropoff_date,vendor_abbreviation,vendor_description,month_name_short,month_name_full,payment_type_description,rate_code_description,pickup_borough,pickup_zone,pickup_service_zone,dropoff_borough,dropoff_zone,dropoff_service_zone
green,2,2016-07-01T00:00:29.000+08:00,2016-07-01T00:19:08.000+08:00,N,1,37,79,,,,,3,3.86,16.0,0.5,0.5,1.0,0.0,,0.3,18.3,1,1,1,0,0,29,2016-07-01,2016,7,1,0,19,8,2016-07-01,VFI,VeriFone Inc.,Jul,July,Credit card,Standard rate,Brooklyn,Bushwick South,Boro Zone,Manhattan,East Village,Yellow Zone
green,2,2016-07-01T00:02:06.000+08:00,2016-07-01T00:23:37.000+08:00,N,1,223,145,,,,,1,3.12,16.0,0.5,0.5,0.0,0.0,,0.3,17.3,2,1,1,0,2,6,2016-07-01,2016,7,1,0,23,37,2016-07-01,VFI,VeriFone Inc.,Jul,July,Cash,Standard rate,Queens,Steinway,Boro Zone,Queens,Long Island City/Hunters Point,Boro Zone
green,2,2016-07-01T00:04:22.000+08:00,2016-07-01T00:07:17.000+08:00,N,1,80,80,,,,,1,0.62,4.5,0.5,0.5,1.16,0.0,,0.3,6.96,1,1,1,0,4,22,2016-07-01,2016,7,1,0,7,17,2016-07-01,VFI,VeriFone Inc.,Jul,July,Credit card,Standard rate,Brooklyn,East Williamsburg,Boro Zone,Brooklyn,East Williamsburg,Boro Zone
green,2,2016-07-01T00:06:11.000+08:00,2016-07-01T00:07:34.000+08:00,N,1,42,42,,,,,4,0.35,3.5,0.5,0.5,0.0,0.0,,0.3,4.8,2,1,1,0,6,11,2016-07-01,2016,7,1,0,7,34,2016-07-01,VFI,VeriFone Inc.,Jul,July,Cash,Standard rate,Manhattan,Central Harlem North,Boro Zone,Manhattan,Central Harlem North,Boro Zone
green,2,2016-07-01T00:01:03.000+08:00,2016-07-01T00:08:32.000+08:00,N,1,82,82,,,,,1,0.98,6.5,0.5,0.5,0.0,0.0,,0.3,7.8,2,1,1,0,1,3,2016-07-01,2016,7,1,0,8,32,2016-07-01,VFI,VeriFone Inc.,Jul,July,Cash,Standard rate,Queens,Elmhurst,Boro Zone,Queens,Elmhurst,Boro Zone
green,2,2016-07-01T00:00:47.000+08:00,2016-07-01T00:06:55.000+08:00,N,1,82,129,,,,,1,1.2,6.5,0.5,0.5,2.34,0.0,,0.3,10.14,1,1,1,0,0,47,2016-07-01,2016,7,1,0,6,55,2016-07-01,VFI,VeriFone Inc.,Jul,July,Credit card,Standard rate,Queens,Elmhurst,Boro Zone,Queens,Jackson Heights,Boro Zone
green,2,2016-07-01T00:00:27.000+08:00,2016-07-01T00:09:18.000+08:00,N,1,17,61,,,,,5,2.11,9.0,0.5,0.5,0.0,0.0,,0.3,10.3,2,1,1,0,0,27,2016-07-01,2016,7,1,0,9,18,2016-07-01,VFI,VeriFone Inc.,Jul,July,Cash,Standard rate,Brooklyn,Bedford,Boro Zone,Brooklyn,Crown Heights North,Boro Zone
green,2,2016-07-01T00:02:43.000+08:00,2016-07-01T00:06:50.000+08:00,N,1,130,197,,,,,1,1.2,5.5,0.5,0.5,1.36,0.0,,0.3,8.16,1,1,1,0,2,43,2016-07-01,2016,7,1,0,6,50,2016-07-01,VFI,VeriFone Inc.,Jul,July,Credit card,Standard rate,Queens,Jamaica,Boro Zone,Queens,Richmond Hill,Boro Zone
green,2,2016-07-01T00:00:11.000+08:00,2016-07-01T00:20:00.000+08:00,N,1,256,197,,,,,1,11.23,32.5,0.5,0.5,0.0,0.0,,0.3,33.8,2,1,1,0,0,11,2016-07-01,2016,7,1,0,20,0,2016-07-01,VFI,VeriFone Inc.,Jul,July,Cash,Standard rate,Brooklyn,Williamsburg (South Side),Boro Zone,Queens,Richmond Hill,Boro Zone
green,2,2016-07-01T00:00:04.000+08:00,2016-07-02T00:00:00.000+08:00,N,1,255,17,,,,,1,1.7,8.0,0.5,0.5,1.86,0.0,,0.3,11.16,1,1,1,0,0,4,2016-07-01,2016,7,2,0,0,0,2016-07-02,VFI,VeriFone Inc.,Jul,July,Credit card,Standard rate,Brooklyn,Williamsburg (North Side),Boro Zone,Brooklyn,Bedford,Boro Zone
green,2,2016-07-01T00:01:41.000+08:00,2016-07-01T00:14:21.000+08:00,N,1,256,80,,,,,1,3.47,13.0,0.5,0.5,4.29,0.0,,0.3,18.59,1,1,1,0,1,41,2016-07-01,2016,7,1,0,14,21,2016-07-01,VFI,VeriFone Inc.,Jul,July,Credit card,Standard rate,Brooklyn,Williamsburg (South Side),Boro Zone,Brooklyn,East Williamsburg,Boro Zone
green,2,2016-07-01T00:00:10.000+08:00,2016-07-01T00:27:27.000+08:00,N,1,179,48,,,,,1,5.35,19.0,0.5,0.5,0.0,0.0,,0.3,20.3,2,1,1,0,0,10,2016-07-01,2016,7,1,0,27,27,2016-07-01,VFI,VeriFone Inc.,Jul,July,Cash,Standard rate,Queens,Old Astoria,Boro Zone,Manhattan,Clinton East,Yellow Zone
green,2,2016-07-01T00:00:02.000+08:00,2016-07-01T01:02:53.000+08:00,N,1,76,68,,,,,1,14.09,48.5,0.5,0.5,0.0,0.0,,0.3,49.8,1,1,1,0,0,2,2016-07-01,2016,7,1,1,2,53,2016-07-01,VFI,VeriFone Inc.,Jul,July,Credit card,Standard rate,Brooklyn,East New York,Boro Zone,Manhattan,East Chelsea,Yellow Zone
green,2,2016-07-01T00:02:43.000+08:00,2016-07-01T00:02:53.000+08:00,N,5,242,242,,,,,1,0.0,12.8,0.0,0.0,0.0,0.0,,0.0,12.8,2,2,1,0,2,43,2016-07-01,2016,7,1,0,2,53,2016-07-01,VFI,VeriFone Inc.,Jul,July,Cash,Negotiated fare,Bronx,Van Nest/Morris Park,Boro Zone,Bronx,Van Nest/Morris Park,Boro Zone
green,2,2016-07-01T00:02:35.000+08:00,2016-07-01T00:13:02.000+08:00,N,1,82,56,,,,,1,2.12,9.0,0.5,0.5,1.0,0.0,,0.3,11.3,1,1,1,0,2,35,2016-07-01,2016,7,1,0,13,2,2016-07-01,VFI,VeriFone Inc.,Jul,July,Credit card,Standard rate,Queens,Elmhurst,Boro Zone,Queens,Corona,Boro Zone
green,2,2016-07-01T00:01:02.000+08:00,2016-07-01T00:17:14.000+08:00,N,1,66,79,,,,,1,4.54,15.5,0.5,0.5,0.0,0.0,,0.3,16.8,2,1,1,0,1,2,2016-07-01,2016,7,1,0,17,14,2016-07-01,VFI,VeriFone Inc.,Jul,July,Cash,Standard rate,Brooklyn,DUMBO/Vinegar Hill,Boro Zone,Manhattan,East Village,Yellow Zone
green,2,2016-07-01T00:34:48.000+08:00,2016-07-01T01:33:32.000+08:00,N,1,256,116,,,,,1,11.56,45.0,0.5,0.5,9.26,0.0,,0.3,55.56,1,1,1,0,34,48,2016-07-01,2016,7,1,1,33,32,2016-07-01,VFI,VeriFone Inc.,Jul,July,Credit card,Standard rate,Brooklyn,Williamsburg (South Side),Boro Zone,Manhattan,Hamilton Heights,Boro Zone
green,2,2016-07-01T00:00:04.000+08:00,2016-07-01T00:11:57.000+08:00,N,1,74,238,,,,,1,2.85,11.5,0.5,0.5,3.84,0.0,,0.3,16.64,1,1,1,0,0,4,2016-07-01,2016,7,1,0,11,57,2016-07-01,VFI,VeriFone Inc.,Jul,July,Credit card,Standard rate,Manhattan,East Harlem North,Boro Zone,Manhattan,Upper West Side North,Yellow Zone
green,2,2016-07-01T00:00:37.000+08:00,2016-07-01T00:07:22.000+08:00,N,1,188,181,,,,,1,2.2,8.5,0.5,0.5,1.96,0.0,,0.3,11.76,1,1,1,0,0,37,2016-07-01,2016,7,1,0,7,22,2016-07-01,VFI,VeriFone Inc.,Jul,July,Credit card,Standard rate,Brooklyn,Prospect-Lefferts Gardens,Boro Zone,Brooklyn,Park Slope,Boro Zone
green,2,2016-07-01T00:01:34.000+08:00,2016-07-01T00:10:11.000+08:00,N,1,74,167,,,,,1,2.71,10.0,0.5,0.5,0.0,0.0,,0.3,11.3,2,1,1,0,1,34,2016-07-01,2016,7,1,0,10,11,2016-07-01,VFI,VeriFone Inc.,Jul,July,Cash,Standard rate,Manhattan,East Harlem North,Boro Zone,Bronx,Morrisania/Melrose,Boro Zone
green,2,2016-07-01T00:03:05.000+08:00,2016-07-01T00:14:34.000+08:00,N,1,181,61,,,,,1,2.4,10.5,0.5,0.5,2.95,0.0,,0.3,14.75,1,1,1,0,3,5,2016-07-01,2016,7,1,0,14,34,2016-07-01,VFI,VeriFone Inc.,Jul,July,Credit card,Standard rate,Brooklyn,Park Slope,Boro Zone,Brooklyn,Crown Heights North,Boro Zone
green,2,2016-07-01T00:01:55.000+08:00,2016-07-01T00:04:22.000+08:00,N,1,166,152,,,,,1,0.55,4.0,0.5,0.5,0.0,0.0,,0.3,5.3,2,1,1,0,1,55,2016-07-01,2016,7,1,0,4,22,2016-07-01,VFI,VeriFone Inc.,Jul,July,Cash,Standard rate,Manhattan,Morningside Heights,Boro Zone,Manhattan,Manhattanville,Boro Zone
green,2,2016-07-01T00:04:10.000+08:00,2016-07-01T00:07:38.000+08:00,N,1,75,74,,,,,1,0.83,5.0,0.5,0.5,0.0,0.0,,0.3,6.3,2,1,1,0,4,10,2016-07-01,2016,7,1,0,7,38,2016-07-01,VFI,VeriFone Inc.,Jul,July,Cash,Standard rate,Manhattan,East Harlem South,Boro Zone,Manhattan,East Harlem North,Boro Zone
green,2,2016-07-01T00:00:21.000+08:00,2016-07-01T00:19:19.000+08:00,N,1,80,61,,,,,5,3.4,15.0,0.5,0.5,0.0,0.0,,0.3,16.3,2,1,1,0,0,21,2016-07-01,2016,7,1,0,19,19,2016-07-01,VFI,VeriFone Inc.,Jul,July,Cash,Standard rate,Brooklyn,East Williamsburg,Boro Zone,Brooklyn,Crown Heights North,Boro Zone
green,2,2016-07-01T00:00:09.000+08:00,2016-07-01T00:08:35.000+08:00,N,1,95,196,,,,,1,1.33,7.5,0.5,0.5,0.0,0.0,,0.3,8.8,2,1,1,0,0,9,2016-07-01,2016,7,1,0,8,35,2016-07-01,VFI,VeriFone Inc.,Jul,July,Cash,Standard rate,Queens,Forest Hills,Boro Zone,Queens,Rego Park,Boro Zone
green,2,2016-07-01T00:02:00.000+08:00,2016-07-01T00:08:01.000+08:00,N,1,130,216,,,,,1,1.76,7.5,0.5,0.5,0.0,0.0,,0.3,8.8,1,1,1,0,2,0,2016-07-01,2016,7,1,0,8,1,2016-07-01,VFI,VeriFone Inc.,Jul,July,Credit card,Standard rate,Queens,Jamaica,Boro Zone,Queens,South Ozone Park,Boro Zone
green,2,2016-07-01T00:00:39.000+08:00,2016-07-01T00:04:54.000+08:00,N,1,82,160,,,,,1,1.31,6.0,0.5,0.5,1.46,0.0,,0.3,8.76,1,1,1,0,0,39,2016-07-01,2016,7,1,0,4,54,2016-07-01,VFI,VeriFone Inc.,Jul,July,Credit card,Standard rate,Queens,Elmhurst,Boro Zone,Queens,Middle Village,Boro Zone
green,2,2016-07-01T00:01:04.000+08:00,2016-07-01T00:07:13.000+08:00,N,1,41,74,,,,,1,0.98,6.0,0.5,0.5,1.46,0.0,,0.3,8.76,1,1,1,0,1,4,2016-07-01,2016,7,1,0,7,13,2016-07-01,VFI,VeriFone Inc.,Jul,July,Credit card,Standard rate,Manhattan,Central Harlem,Boro Zone,Manhattan,East Harlem North,Boro Zone
green,2,2016-07-01T00:03:10.000+08:00,2016-07-01T00:07:37.000+08:00,N,1,80,255,,,,,2,0.63,5.0,0.5,0.5,1.26,0.0,,0.3,7.56,1,1,1,0,3,10,2016-07-01,2016,7,1,0,7,37,2016-07-01,VFI,VeriFone Inc.,Jul,July,Credit card,Standard rate,Brooklyn,East Williamsburg,Boro Zone,Brooklyn,Williamsburg (North Side),Boro Zone
green,2,2016-07-01T00:01:00.000+08:00,2016-07-01T00:08:35.000+08:00,N,1,42,41,,,,,1,0.0,6.0,0.5,0.5,0.0,0.0,,0.3,7.3,2,1,1,0,1,0,2016-07-01,2016,7,1,0,8,35,2016-07-01,VFI,VeriFone Inc.,Jul,July,Cash,Standard rate,Manhattan,Central Harlem North,Boro Zone,Manhattan,Central Harlem,Boro Zone
green,2,2016-07-01T00:00:54.000+08:00,2016-07-01T00:30:13.000+08:00,N,1,255,90,,,,,1,4.85,21.0,0.5,0.5,4.46,0.0,,0.3,26.76,1,1,1,0,0,54,2016-07-01,2016,7,1,0,30,13,2016-07-01,VFI,VeriFone Inc.,Jul,July,Credit card,Standard rate,Brooklyn,Williamsburg (North Side),Boro Zone,Manhattan,Flatiron,Yellow Zone
green,2,2016-07-01T00:00:18.000+08:00,2016-07-01T00:08:40.000+08:00,N,1,7,146,,,,,1,1.83,8.0,0.5,0.5,1.0,0.0,,0.3,10.3,1,1,1,0,0,18,2016-07-01,2016,7,1,0,8,40,2016-07-01,VFI,VeriFone Inc.,Jul,July,Credit card,Standard rate,Queens,Astoria,Boro Zone,Queens,Long Island City/Queens Plaza,Boro Zone
green,2,2016-07-01T00:00:18.000+08:00,2016-07-01T00:11:24.000+08:00,N,1,74,116,,,,,1,2.12,10.0,0.5,0.5,0.0,0.0,,0.3,11.3,2,1,1,0,0,18,2016-07-01,2016,7,1,0,11,24,2016-07-01,VFI,VeriFone Inc.,Jul,July,Cash,Standard rate,Manhattan,East Harlem North,Boro Zone,Manhattan,Hamilton Heights,Boro Zone
green,2,2016-07-01T00:00:37.000+08:00,2016-07-01T00:09:40.000+08:00,N,1,226,157,,,,,1,2.17,9.0,0.5,0.5,0.0,0.0,,0.3,10.3,2,1,1,0,0,37,2016-07-01,2016,7,1,0,9,40,2016-07-01,VFI,VeriFone Inc.,Jul,July,Cash,Standard rate,Queens,Sunnyside,Boro Zone,Queens,Maspeth,Boro Zone
green,2,2016-07-01T00:00:28.000+08:00,2016-07-01T00:14:18.000+08:00,N,1,181,33,,,,,1,2.79,12.0,0.5,0.5,0.0,0.0,,0.3,13.3,2,1,1,0,0,28,2016-07-01,2016,7,1,0,14,18,2016-07-01,VFI,VeriFone Inc.,Jul,July,Cash,Standard rate,Brooklyn,Park Slope,Boro Zone,Brooklyn,Brooklyn Heights,Boro Zone
green,2,2016-07-01T00:00:33.000+08:00,2016-07-01T00:07:17.000+08:00,N,1,43,237,,,,,1,2.06,8.0,0.5,0.5,0.0,0.0,,0.3,9.3,2,1,1,0,0,33,2016-07-01,2016,7,1,0,7,17,2016-07-01,VFI,VeriFone Inc.,Jul,July,Cash,Standard rate,Manhattan,Central Park,Yellow Zone,Manhattan,Upper East Side South,Yellow Zone
green,2,2016-07-01T00:27:16.000+08:00,2016-07-01T00:33:44.000+08:00,N,1,61,17,,,,,1,1.54,7.0,0.0,0.5,1.95,0.0,,0.3,9.75,1,1,1,0,27,16,2016-07-01,2016,7,1,0,33,44,2016-07-01,VFI,VeriFone Inc.,Jul,July,Credit card,Standard rate,Brooklyn,Crown Heights North,Boro Zone,Brooklyn,Bedford,Boro Zone
green,2,2016-07-01T00:03:23.000+08:00,2016-07-01T00:13:40.000+08:00,N,1,256,37,,,,,1,1.9,9.0,0.5,0.5,2.06,0.0,,0.3,12.36,1,1,1,0,3,23,2016-07-01,2016,7,1,0,13,40,2016-07-01,VFI,VeriFone Inc.,Jul,July,Credit card,Standard rate,Brooklyn,Williamsburg (South Side),Boro Zone,Brooklyn,Bushwick South,Boro Zone
green,2,2016-07-01T00:01:24.000+08:00,2016-07-01T00:17:51.000+08:00,N,1,130,7,,,,,4,9.19,26.0,0.5,0.5,0.0,0.0,,0.3,27.3,2,1,1,0,1,24,2016-07-01,2016,7,1,0,17,51,2016-07-01,VFI,VeriFone Inc.,Jul,July,Cash,Standard rate,Queens,Jamaica,Boro Zone,Queens,Astoria,Boro Zone
green,2,2016-07-01T00:01:38.000+08:00,2016-07-01T00:08:51.000+08:00,N,1,112,256,,,,,1,1.37,6.5,0.5,0.5,1.56,0.0,,0.3,9.36,1,1,1,0,1,38,2016-07-01,2016,7,1,0,8,51,2016-07-01,VFI,VeriFone Inc.,Jul,July,Credit card,Standard rate,Brooklyn,Greenpoint,Boro Zone,Brooklyn,Williamsburg (South Side),Boro Zone
green,2,2016-07-01T00:05:25.000+08:00,2016-07-01T00:08:20.000+08:00,N,1,83,83,,,,,1,0.49,4.0,0.5,0.5,0.0,0.0,,0.3,5.3,2,1,1,0,5,25,2016-07-01,2016,7,1,0,8,20,2016-07-01,VFI,VeriFone Inc.,Jul,July,Cash,Standard rate,Queens,Elmhurst/Maspeth,Boro Zone,Queens,Elmhurst/Maspeth,Boro Zone
green,2,2016-07-01T00:01:56.000+08:00,2016-07-01T00:24:11.000+08:00,N,1,255,33,,,,,1,3.96,17.0,0.5,0.5,4.58,0.0,,0.3,22.88,1,1,1,0,1,56,2016-07-01,2016,7,1,0,24,11,2016-07-01,VFI,VeriFone Inc.,Jul,July,Credit card,Standard rate,Brooklyn,Williamsburg (North Side),Boro Zone,Brooklyn,Brooklyn Heights,Boro Zone
green,2,2016-07-01T00:01:07.000+08:00,2016-07-01T00:05:47.000+08:00,N,1,255,112,,,,,1,1.05,5.5,0.5,0.5,0.0,0.0,,0.3,6.8,2,1,1,0,1,7,2016-07-01,2016,7,1,0,5,47,2016-07-01,VFI,VeriFone Inc.,Jul,July,Cash,Standard rate,Brooklyn,Williamsburg (North Side),Boro Zone,Brooklyn,Greenpoint,Boro Zone
green,2,2016-07-01T00:00:46.000+08:00,2016-07-01T00:10:09.000+08:00,N,1,134,132,,,,,2,6.42,19.0,0.5,0.5,4.06,0.0,,0.3,24.36,1,1,1,0,0,46,2016-07-01,2016,7,1,0,10,9,2016-07-01,VFI,VeriFone Inc.,Jul,July,Credit card,Standard rate,Queens,Kew Gardens,Boro Zone,Queens,JFK Airport,Airports
green,2,2016-07-01T00:04:50.000+08:00,2016-07-01T00:07:29.000+08:00,N,1,74,74,,,,,3,0.5,4.0,0.5,0.5,0.0,0.0,,0.3,5.3,2,1,1,0,4,50,2016-07-01,2016,7,1,0,7,29,2016-07-01,VFI,VeriFone Inc.,Jul,July,Cash,Standard rate,Manhattan,East Harlem North,Boro Zone,Manhattan,East Harlem North,Boro Zone
green,2,2016-07-01T00:00:42.000+08:00,2016-07-01T00:08:17.000+08:00,N,1,145,112,,,,,1,1.9,8.0,0.5,0.5,0.0,0.0,,0.3,9.3,1,1,1,0,0,42,2016-07-01,2016,7,1,0,8,17,2016-07-01,VFI,VeriFone Inc.,Jul,July,Credit card,Standard rate,Queens,Long Island City/Hunters Point,Boro Zone,Brooklyn,Greenpoint,Boro Zone
green,2,2016-07-01T00:02:18.000+08:00,2016-07-01T00:09:34.000+08:00,N,1,255,112,,,,,1,1.32,7.0,0.5,0.5,1.66,0.0,,0.3,9.96,1,1,1,0,2,18,2016-07-01,2016,7,1,0,9,34,2016-07-01,VFI,VeriFone Inc.,Jul,July,Credit card,Standard rate,Brooklyn,Williamsburg (North Side),Boro Zone,Brooklyn,Greenpoint,Boro Zone
